"Ano";"Mês";"UF do Produto";"Código NCM";"Descrição NCM";"Unidade estatística";"Valor US$ FOB";"US$ Frete";"US$ Seguro";"Valor US$ CIF";"Quilograma Líquido";"Quantidade Estatística"
"1998";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"569698";"76474";"2413";"648585";"6368201";"6368201"
"1998";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"555890";"79767";"1907";"637564";"3062921";"3062921"
"1998";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"529837";"57788";"945";"588570";"5102667";"5102667"
"1998";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"463096";"145241";"1153";"609490";"6103281";"6103281"
"1998";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"424960";"109350";"1603";"535913";"4047240";"4047240"
"1998";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"419213";"135450";"2011";"556674";"4649263";"4649263"
"1998";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"362994";"116179";"1438";"480611";"4131510";"4131510"
"1998";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"338651";"37700";"1267";"377618";"3493155";"3493155"
"1998";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"324630";"29300";"1419";"355349";"3205984";"3205984"
"1998";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"281510";"90774";"475";"372759";"3473289";"3473289"
"1998";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"256508";"113276";"233";"370017";"4350400";"4350400"
"1998";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"226819";"22247";"615";"249681";"2476080";"2476080"
"1998";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"206663";"24600";"0";"231263";"2041140";"2041140"
"1998";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"170540";"56000";"680";"227220";"2000000";"2000000"
"1998";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"113393";"11980";"621";"125994";"1165373";"498301"
"1998";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"99000";"8000";"300";"107300";"1000000";"1000000"
"1998";"05. Maio";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"19344";"1256";"0";"20600";"110";"29000"
"1998";"07. Julho";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"11735";"811";"0";"12546";"81";"6000"
"1998";"04. Abril";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"9683";"675";"0";"10358";"60";"5000"
"1998";"05. Maio";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"20";"21";"0";"41";"1";"1"
"1997";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"3314845";"260402";"5040";"3580287";"21839356";"21839356"
"1997";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1424786";"129600";"3836";"1558222";"10808400";"10808400"
"1997";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"1319655";"155934";"5282";"1480871";"12700458";"12700458"
"1997";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"965988";"137550";"2348";"1105886";"5159060";"5159060"
"1997";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"879321";"63670";"9997";"952988";"5203080";"5203080"
"1997";"08. Agosto";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"715894";"60000";"0";"775894";"4935570";"4935570"
"1997";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"673238";"94282";"2303";"769823";"3619557";"3619557"
"1997";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"586584";"132693";"803";"720080";"3221847";"3221847"
"1997";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"539922";"84642";"1602";"626166";"3048979";"3048979"
"1997";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"477519";"84480";"0";"561999";"3131272";"3131272"
"1997";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"465568";"69799";"0";"535367";"2476424";"2476424"
"1997";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"408972";"26846";"1955";"437773";"2215018";"710414"
"1997";"04. Abril";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"387146";"24000";"0";"411146";"2015420";"2015420"
"1997";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"375853";"29000";"1181";"406034";"2464415";"2464415"
"1997";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"358448";"52592";"0";"411040";"1917275";"1917275"
"1997";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"334783";"64324";"0";"399107";"1838257";"1838257"
"1997";"07. Julho";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"326150";"24000";"0";"350150";"2000920";"2000920"
"1997";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"303597";"27172";"1881";"332650";"2173210";"2173210"
"1997";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"284832";"37795";"0";"322627";"1510967";"1510967"
"1997";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"168921";"18000";"1120";"188041";"1508220";"1508220"
"1997";"06. Junho";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"144956";"10622";"0";"155578";"873050";"873050"
"1997";"01. Janeiro";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"53875";"1279";"0";"55154";"123";"6005"
"1997";"04. Abril";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"24875";"713";"0";"25588";"49";"5000"
"1997";"06. Junho";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"17303";"631";"0";"17934";"32";"3500"
"1997";"03. Março";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"14670";"409";"0";"15079";"34";"3000"
"1997";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"400";"1226";"0";"1626";"267";"267"
"1997";"11. Novembro";"Paraná";"28141000";"Amoníaco anidro";"QUILOGRAMA LIQUIDO";"4";"2";"0";"6";"0";"0"
