"Ano";"Mês";"UF do Município";"Município";"Código SH4";"Descrição SH4";"Valor US$ FOB"
"2023";"11. Novembro";"Paraná";"Ponta Grossa - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"2341987"
"2023";"05. Maio";"Paraná";"Cascavel - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"2221266"
"2023";"01. Janeiro";"Paraná";"Toledo - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"1994810"
"2023";"01. Janeiro";"Paraná";"Cascavel - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"1945969"
"2023";"11. Novembro";"Paraná";"Cascavel - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"1893705"
"2023";"11. Novembro";"Paraná";"Araucária - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"1679308"
"2023";"10. Outubro";"Paraná";"Araucária - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"1550831"
"2023";"09. Setembro";"Paraná";"Ponta Grossa - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"1381503"
"2023";"02. Fevereiro";"Paraná";"Ponta Grossa - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"1319864"
"2023";"09. Setembro";"Paraná";"Cascavel - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"1237115"
"2023";"11. Novembro";"Paraná";"Mandaguari - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"1216380"
"2023";"12. Dezembro";"Paraná";"Cascavel - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"1164400"
"2023";"09. Setembro";"Paraná";"Araucária - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"892605"
"2023";"04. Abril";"Paraná";"Ponta Grossa - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"863015"
"2023";"08. Agosto";"Paraná";"Araucária - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"856805"
"2023";"04. Abril";"Paraná";"Araucária - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"823630"
"2023";"10. Outubro";"Paraná";"Toledo - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"706160"
"2023";"05. Maio";"Paraná";"Almirante Tamandaré - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"698330"
"2023";"10. Outubro";"Paraná";"Mandaguari - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"645762"
"2023";"11. Novembro";"Paraná";"Toledo - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"627975"
"2023";"02. Fevereiro";"Paraná";"Cascavel - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"606430"
"2023";"08. Agosto";"Paraná";"Toledo - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"546701"
"2023";"02. Fevereiro";"Paraná";"Mandaguari - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"526192"
"2023";"10. Outubro";"Paraná";"Apucarana - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"495365"
"2023";"04. Abril";"Paraná";"Cascavel - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"495122"
"2023";"01. Janeiro";"Paraná";"Quatro Barras - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"463277"
"2023";"05. Maio";"Paraná";"Toledo - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"448253"
"2023";"12. Dezembro";"Paraná";"Araucária - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"439080"
"2023";"12. Dezembro";"Paraná";"Mandaguari - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"421520"
"2023";"06. Junho";"Paraná";"Mandaguari - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"413204"
"2023";"10. Outubro";"Paraná";"Ponta Grossa - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"388822"
"2023";"06. Junho";"Paraná";"Araucária - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"378190"
"2023";"12. Dezembro";"Paraná";"Almirante Tamandaré - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"370000"
"2023";"04. Abril";"Paraná";"Mandaguari - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"329632"
"2023";"01. Janeiro";"Paraná";"Araucária - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"319670"
"2023";"07. Julho";"Paraná";"Quatro Barras - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"317283"
"2023";"10. Outubro";"Paraná";"Umuarama - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"305100"
"2023";"09. Setembro";"Paraná";"Almirante Tamandaré - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"281938"
"2023";"07. Julho";"Paraná";"Cambé - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"261240"
"2023";"10. Outubro";"Paraná";"Cambé - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"249306"
"2023";"12. Dezembro";"Paraná";"Cambé - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"221130"
"2023";"11. Novembro";"Paraná";"Cambé - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"212648"
"2023";"07. Julho";"Paraná";"Araucária - PR";"3102";"Adubos (fertilizantes) minerais ou químicos, azotados";"210410"
